year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
2024,Mary Hardin-Baylor,ASC,3,48,Carson Riley,Fr,C,24,20,0.235,0.254,0.279,8,68,16,0,0,19,1,12,1,1,1,2,13,0,1,0,2,0,-,,574633,14825,8408435,http://stats.ncaa.org/players/8408435?year_stat_category_id=15080
2024,Mary Hardin-Baylor,ASC,3,44,Easton Cline,Fr,INF,17,15,0.25,0.322,0.25,11,52,13,0,0,13,0,6,3,3,1,1,7,1,1,0,3,0,-,,574633,14825,8408439,http://stats.ncaa.org/players/8408439?year_stat_category_id=15080
2024,Mary Hardin-Baylor,ASC,3,28,Bennett Seal,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574633,14825,0,NA
2024,Mary Hardin-Baylor,ASC,3,14,Chris Perez,Jr,INF,28,21,0.2,0.346,0.215,13,65,13,1,0,14,0,4,10,5,1,3,7,1,1,0,7,0,-,,574633,14825,8408450,http://stats.ncaa.org/players/8408450?year_stat_category_id=15080
2024,Mary Washington,C2C,3,42,Ryan Dudak,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8263235,http://stats.ncaa.org/players/8263235?year_stat_category_id=15080
2024,Mary Washington,C2C,3,32,Luke Richards,Jr,UT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8274908,http://stats.ncaa.org/players/8274908?year_stat_category_id=15080
2024,Mary Washington,C2C,3,28,Eric McDaniel,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8263297,http://stats.ncaa.org/players/8263297?year_stat_category_id=15080
2024,Mary Washington,C2C,3,17,Alex Purgason,Sr,UT,26,20,0.276,0.349,0.368,10,76,21,4,0,28,1,11,6,3,1,0,21,3,2,0,3,0,-,,574839,15810,8277820,http://stats.ncaa.org/players/8277820?year_stat_category_id=15080
2024,Mary Washington,C2C,3,3,Ryan Schwarz,Jr,INF,39,39,0.349,0.406,0.487,34,152,53,11,2,74,2,29,15,1,2,2,16,1,6,0,15,0,-,,574839,15810,8274163,http://stats.ncaa.org/players/8274163?year_stat_category_id=15080
2024,Mary Washington,C2C,3,22,Philip Woodard,Sr,INF,11,1,0.25,0.308,0.25,3,12,3,0,0,3,0,1,1,0,0,0,1,0,0,0,1,0,-,,574839,15810,8274169,http://stats.ncaa.org/players/8274169?year_stat_category_id=15080
2024,Mary Washington,C2C,3,7,Burke Steifman,Jr,INF,34,29,0.304,0.386,0.33,23,112,34,1,1,37,0,19,12,5,3,7,11,5,1,1,2,0,-,,574839,15810,8260076,http://stats.ncaa.org/players/8260076?year_stat_category_id=15080
2024,Mary Washington,C2C,3,25,Ty Lowe,Sr,UT,40,40,0.389,0.438,0.573,28,157,61,16,2,90,3,48,11,6,4,0,23,6,1,1,2,0,-,,574839,15810,8261322,http://stats.ncaa.org/players/8261322?year_stat_category_id=15080
2024,Mary Washington,C2C,3,1,Tommy Martinez,Jr,INF,39,39,0.336,0.401,0.41,32,134,45,7,0,55,1,19,13,3,2,4,28,4,1,1,7,0,-,,574839,15810,8264824,http://stats.ncaa.org/players/8264824?year_stat_category_id=15080
2024,Mary Washington,C2C,3,24,Onkar Dhillon,So,OF,5,0,0,0.333,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-,,574839,15810,8258921,http://stats.ncaa.org/players/8258921?year_stat_category_id=15080
2024,Mary Washington,C2C,3,15,Bobby Ayscue,Sr,OF,40,40,0.245,0.358,0.384,36,151,37,7,4,58,2,30,21,6,1,1,44,4,1,0,7,0,-,,574839,15810,8277072,http://stats.ncaa.org/players/8277072?year_stat_category_id=15080
2024,Mary Washington,C2C,3,37,Nate Dulevitz,So,2B,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8277211,http://stats.ncaa.org/players/8277211?year_stat_category_id=15080
2024,Mary Washington,C2C,3,2,Jacob Christenbury,Jr,INF,34,33,0.311,0.411,0.358,23,106,33,5,0,38,0,17,18,2,3,7,18,1,0,0,1,0,-,,574839,15810,8272035,http://stats.ncaa.org/players/8272035?year_stat_category_id=15080
2024,Mary Washington,C2C,3,18,Andrew Poon,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8275661,http://stats.ncaa.org/players/8275661?year_stat_category_id=15080
2024,Mary Washington,C2C,3,12,Brendan McComber,Sr,P,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8263976,http://stats.ncaa.org/players/8263976?year_stat_category_id=15080
2024,Mary Washington,C2C,3,8,Ryan Northup,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,R/R,574839,15810,8272078,http://stats.ncaa.org/players/8272078?year_stat_category_id=15080
2024,Mary Washington,C2C,3,44,Peyton Chavis,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8275705,http://stats.ncaa.org/players/8275705?year_stat_category_id=15080
2024,Mary Washington,C2C,3,34,Caleb Thornhill,Sr,P,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,,574839,15810,8261644,http://stats.ncaa.org/players/8261644?year_stat_category_id=15080
2024,Mary Washington,C2C,3,36,Hank Leighty,So,C,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,,574839,15810,8265262,http://stats.ncaa.org/players/8265262?year_stat_category_id=15080
2024,Mary Washington,C2C,3,41,Erik Parnell,Sr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8274612,http://stats.ncaa.org/players/8274612?year_stat_category_id=15080
2024,Mary Washington,C2C,3,11,Jackson Beale,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8272275,http://stats.ncaa.org/players/8272275?year_stat_category_id=15080
2024,Mary Washington,C2C,3,16,Ketz Murray,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8259304,http://stats.ncaa.org/players/8259304?year_stat_category_id=15080
2024,Mary Washington,C2C,3,27,Cooper Fulton,Sr,OF,19,10,0.25,0.324,0.281,4,32,8,1,0,9,0,4,4,0,1,2,8,1,0,0,2,0,-,,574839,15810,8287495,http://stats.ncaa.org/players/8287495?year_stat_category_id=15080
2024,Mary Washington,C2C,3,19,Griffin Graham,Jr,UT,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8287602,http://stats.ncaa.org/players/8287602?year_stat_category_id=15080
2024,Mary Washington,C2C,3,20,Luke Guerzon,Sr,INF,13,10,0.286,0.366,0.343,5,35,10,2,0,12,0,11,1,4,1,0,12,0,2,0,1,0,-,,574839,15810,8280315,http://stats.ncaa.org/players/8280315?year_stat_category_id=15080
2024,Mary Washington,C2C,3,29,Justin Ritz,Sr,C,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8286517,http://stats.ncaa.org/players/8286517?year_stat_category_id=15080
2024,Mary Washington,C2C,3,23,Jackson Myers,So,P,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8282945,http://stats.ncaa.org/players/8282945?year_stat_category_id=15080
2024,Mary Washington,C2C,3,6,Mike Dennis,So,C,8,6,0.2,0.438,0.3,2,10,2,1,0,3,0,1,5,0,1,0,2,0,0,0,0,0,-,,574839,15810,8287611,http://stats.ncaa.org/players/8287611?year_stat_category_id=15080
2024,Mary Washington,C2C,3,9,Noah Roots,Sr,INF,34,31,0.264,0.389,0.396,24,106,28,7,2,42,1,20,16,7,2,0,14,3,0,0,0,0,-,,574839,15810,8283896,http://stats.ncaa.org/players/8283896?year_stat_category_id=15080
2024,Mary Washington,C2C,3,14,Jamie Kotula,Sr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8418259,http://stats.ncaa.org/players/8418259?year_stat_category_id=15080
2024,Mary Washington,C2C,3,4,George Rizzo,Fr,OF,36,25,0.275,0.449,0.413,26,80,22,5,3,33,0,17,22,4,1,6,11,1,1,0,6,0,-,,574839,15810,8418267,http://stats.ncaa.org/players/8418267?year_stat_category_id=15080
2024,Mary Washington,C2C,3,21,Gabe Delgado,Sr,P,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8418253,http://stats.ncaa.org/players/8418253?year_stat_category_id=15080
2024,Mary Washington,C2C,3,35,Charlie Grove,Fr,INF,12,2,0.231,0.375,0.308,4,13,3,1,0,4,0,2,3,0,0,1,3,0,0,0,0,0,-,,574839,15810,8418255,http://stats.ncaa.org/players/8418255?year_stat_category_id=15080
2024,Mary Washington,C2C,3,26,Eric Powell,Fr,INF,7,0,0.25,0.429,0.25,0,4,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,-,,574839,15810,8418264,http://stats.ncaa.org/players/8418264?year_stat_category_id=15080
2024,Mary Washington,C2C,3,43,A.J. Poole,Fr,1B,10,0,0.429,0.556,0.571,2,7,3,1,0,4,0,0,2,0,0,0,1,0,0,0,0,0,-,,574839,15810,8418263,http://stats.ncaa.org/players/8418263?year_stat_category_id=15080
2024,Mary Washington,C2C,3,5,Gavin Riley,Jr,P,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574839,15810,8418265,http://stats.ncaa.org/players/8418265?year_stat_category_id=15080
2024,Mary Washington,C2C,3,31,Connor Hassan,Fr,OF,18,3,0.333,0.333,0.333,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-,,574839,15810,8418257,http://stats.ncaa.org/players/8418257?year_stat_category_id=15080
2024,Mary Washington,C2C,3,40,Oliver Martin,Fr,C,37,34,0.321,0.449,0.376,25,109,35,3,0,41,1,15,18,9,2,7,10,2,1,1,4,0,-,,574839,15810,8418261,http://stats.ncaa.org/players/8418261?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,39,Matthew Klipple,Sr,P,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-May,R/R,574842,30233,8265563,http://stats.ncaa.org/players/8265563?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,10,Nick Notari,Sr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,R/R,574842,30233,8263270,http://stats.ncaa.org/players/8263270?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,33,AJ Kuzior,So,C,26,19,0.197,0.28,0.227,5,66,13,0,1,15,0,10,3,5,1,0,20,3,1,2,0,0,Jun-00,R/R,574842,30233,8273855,http://stats.ncaa.org/players/8273855?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,23,Derrick Ricci-Riner,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,R/R,574842,30233,8264482,http://stats.ncaa.org/players/8264482?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,41,Colton Rinehimer,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-May,R/L,574842,30233,8589309,http://stats.ncaa.org/players/8589309?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,2,Ethan Levine,So,2B,6,0,0.286,0.375,0.429,1,7,2,1,0,3,0,3,1,0,0,0,0,1,0,0,0,0,9-May,R/R,574842,30233,8276308,http://stats.ncaa.org/players/8276308?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,15,Coleman McCain,So,OF,4,0,0.4,0.5,0.4,2,5,2,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,11-May,R/R,574842,30233,8263640,http://stats.ncaa.org/players/8263640?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,5,Collin Becker,Jr,1B,4,0,0.167,0.286,0.167,0,6,1,0,0,1,0,1,1,0,0,0,2,2,0,0,0,0,3-Jun,R/R,574842,30233,8267402,http://stats.ncaa.org/players/8267402?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,30,Aaron Gutierrez,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574842,30233,8274254,http://stats.ncaa.org/players/8274254?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,13,Joseph Bruno,Sr,P,23,8,0.042,0.042,0.042,0,24,1,0,0,1,0,3,0,0,0,0,7,0,1,0,2,0,11-May,R/R,574842,30233,8261365,http://stats.ncaa.org/players/8261365?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,14,AJ Giannetti,Jr,C,33,32,0.33,0.458,0.425,21,106,35,7,0,45,1,18,16,9,0,1,20,2,0,1,1,0,10-May,R/R,574842,30233,8267571,http://stats.ncaa.org/players/8267571?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,47,Brett Kugler,Jr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,R/R,574842,30233,8270818,http://stats.ncaa.org/players/8270818?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,24,Gerard O'Hare,Sr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,R/R,574842,30233,8259163,http://stats.ncaa.org/players/8259163?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,18,Joey Galantini,Jr,OF,19,13,0.289,0.404,0.311,6,45,13,1,0,14,0,5,6,4,2,0,7,1,0,0,0,0,Jun-00,R/R,574842,30233,8260491,http://stats.ncaa.org/players/8260491?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,42,Connor Watkins,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-Jun,R/R,574842,30233,8261595,http://stats.ncaa.org/players/8261595?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,34,James Daly,Sr,1B,5,2,0.167,0.25,0.167,0,6,1,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,10-May,R/R,574842,30233,8277375,http://stats.ncaa.org/players/8277375?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,28,Max Slusser,Sr,3B,31,30,0.305,0.442,0.421,19,95,29,8,0,40,1,26,20,4,1,0,17,3,0,0,2,0,11-May,R/R,574842,30233,8274613,http://stats.ncaa.org/players/8274613?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,9,Max Ryan,So,P,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574842,30233,8274635,http://stats.ncaa.org/players/8274635?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,44,Danny Tiedemann,So,P,16,3,0.2,0.2,0.2,1,5,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2-Jun,R/R,574842,30233,8259309,http://stats.ncaa.org/players/8259309?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,0,Danny Cossa,Jr,P,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-May,R/R,574842,30233,8259364,http://stats.ncaa.org/players/8259364?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,17,AJ Jordan,Sr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,574842,30233,8263118,http://stats.ncaa.org/players/8263118?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,26,Anthony Gelabert,Jr,C,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10-May,R/R,574842,30233,8285127,http://stats.ncaa.org/players/8285127?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,32,Adam Anderson,Jr,1B,4,0,0.167,0.167,0.333,1,6,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,Jun-00,R/R,574842,30233,8282871,http://stats.ncaa.org/players/8282871?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,19,Joe Yannelli,Jr,2B,27,23,0.271,0.418,0.339,16,59,16,4,0,20,0,7,12,5,3,4,16,1,2,1,2,0,8-May,R/R,574842,30233,8284275,http://stats.ncaa.org/players/8284275?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,8,Aidan Dolan,So,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-May,R/R,574842,30233,8286729,http://stats.ncaa.org/players/8286729?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,48,Josh Alkhas,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,574842,30233,8286956,http://stats.ncaa.org/players/8286956?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,35,Michael Aronica,Sr,P,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-Jun,R/R,574842,30233,8287059,http://stats.ncaa.org/players/8287059?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,4,Christian Michak,Jr,SS,37,37,0.336,0.446,0.445,46,137,46,7,1,61,2,23,16,13,2,1,20,0,3,2,23,0,2-Jun,R/R,574842,30233,8284703,http://stats.ncaa.org/players/8284703?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,43,John Downey,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,R/R,574842,30233,8287138,http://stats.ncaa.org/players/8287138?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,1,Danny Becker,Sr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8-May,R/R,574842,30233,8278721,http://stats.ncaa.org/players/8278721?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,16,Matt Fagnant,So,C,2,0,0,0.333,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9-May,L/R,574842,30233,8286272,http://stats.ncaa.org/players/8286272?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,21,Adam Ginsberg,So,INF,37,37,0.311,0.415,0.385,30,135,42,7,0,52,1,31,21,5,3,0,13,1,3,2,8,0,7-May,R/R,574842,30233,8280170,http://stats.ncaa.org/players/8280170?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,6,Tanner Bury,Fr,OF,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574842,30233,8588963,http://stats.ncaa.org/players/8588963?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,27,Tristan Gatchalain,Fr,1B,32,25,0.345,0.473,0.46,17,87,30,7,0,40,1,19,17,5,1,0,12,0,1,0,1,0,Jun-00,R/R,574842,30233,8589176,http://stats.ncaa.org/players/8589176?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,49,Austin Bausman,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-Jun,R/R,574842,30233,8589313,http://stats.ncaa.org/players/8589313?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,31,Cameron Kohut,Fr,INF,31,29,0.223,0.308,0.266,17,94,21,1,0,25,1,10,12,0,1,3,28,4,2,1,1,0,2-Jun,R/R,574842,30233,8589184,http://stats.ncaa.org/players/8589184?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,45,Thomas Day,Fr,INF,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Jun-00,R/R,574842,30233,8589311,http://stats.ncaa.org/players/8589311?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,52,Owen Reilly,Fr,P,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,L/L,574842,30233,8588939,http://stats.ncaa.org/players/8588939?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,7,Joel Ayers,Fr,C,28,27,0.389,0.513,0.567,32,90,35,6,2,51,2,27,17,8,2,1,12,2,3,0,3,0,10-May,R/L,574842,30233,8588966,http://stats.ncaa.org/players/8588966?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,11,Vinny D'Auria,Sr,OF,34,34,0.366,0.459,0.537,32,123,45,12,3,66,1,22,20,2,1,0,17,4,1,1,4,0,1-Jun,R/R,574842,30233,8588967,http://stats.ncaa.org/players/8588967?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,25,Connor Rasimovich,Fr,INF,10,7,0.217,0.379,0.522,6,23,5,0,2,12,1,3,3,3,0,0,8,0,0,1,2,0,10-May,R/R,574842,30233,8589172,http://stats.ncaa.org/players/8589172?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,3,Jaylen Robinson,Fr,INF,4,1,0.286,0.375,0.286,2,7,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,11-May,R/R,574842,30233,8588956,http://stats.ncaa.org/players/8588956?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,12,Nick Ruiz,Fr,INF,19,15,0.314,0.415,0.314,7,35,11,0,0,11,0,8,5,1,0,4,4,1,0,0,2,0,10-May,R/R,574842,30233,8589116,http://stats.ncaa.org/players/8589116?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,20,Will Hudson,Jr,INF,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574842,30233,8589123,http://stats.ncaa.org/players/8589123?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,29,Charlie Hamm,Fr,P,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,574842,30233,8589179,http://stats.ncaa.org/players/8589179?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,36,Chris Thomas,Sr,OF,4,2,0.4,0.625,0.4,0,5,2,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,10-May,R/R,574842,30233,8589182,http://stats.ncaa.org/players/8589182?year_stat_category_id=15080
2024,Marywood,Atlantic East,3,40,Mike Nocero,So,OF,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10-May,L/L,574842,30233,8589283,http://stats.ncaa.org/players/8589283?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,31,Michael Estrada,Jr,INF,38,37,0.308,0.392,0.496,31,133,41,10,3,66,3,29,13,6,1,2,38,0,2,0,9,0,Jun-00,,574844,870,8272444,http://stats.ncaa.org/players/8272444?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,19,Bill Gorry,Jr,C,10,5,0.1,0.25,0.1,3,20,2,0,0,2,0,3,3,1,0,2,7,2,0,0,0,0,Jun-00,,574844,870,8277684,http://stats.ncaa.org/players/8277684?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,14,Nick Iannone,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-Jun,,574844,870,8264455,http://stats.ncaa.org/players/8264455?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,3,Jake Houston,Jr,INF,21,19,0.2,0.429,0.26,10,50,10,3,0,13,0,9,16,4,0,3,22,0,0,0,0,0,11-May,,574844,870,8272860,http://stats.ncaa.org/players/8272860?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,26,Max Hefner,Sr,C,15,12,0.286,0.444,0.429,11,42,12,3,0,18,1,6,4,8,0,1,14,0,0,1,0,0,10-May,,574844,870,8275232,http://stats.ncaa.org/players/8275232?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,40,Thor Williams,So,OF,4,0,0.2,0.2,0.4,1,5,1,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,10-May,,574844,870,8275257,http://stats.ncaa.org/players/8275257?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,18,Tucker Leslie,Sr,INF,36,35,0.27,0.44,0.373,31,126,34,8,1,47,1,19,35,4,1,1,33,1,1,0,3,0,9-May,,574844,870,8275340,http://stats.ncaa.org/players/8275340?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,30,Jake Dziczkowski,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,,574844,870,8258841,http://stats.ncaa.org/players/8258841?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,4,Sam Huffman,Jr,P,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,,574844,870,8271864,http://stats.ncaa.org/players/8271864?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,36,Nolan Kennedy,Sr,P,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-May,,574844,870,8274268,http://stats.ncaa.org/players/8274268?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,41,Grady Freeman,So,OF,30,24,0.214,0.32,0.345,13,84,18,5,0,29,2,14,11,2,0,10,17,0,1,0,1,0,10-May,,574844,870,8269516,http://stats.ncaa.org/players/8269516?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,44,Charles MacPherson,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-Jun,,574844,870,8275758,http://stats.ncaa.org/players/8275758?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,24,Jake Quillen,Sr,UT,10,8,0.263,0.44,0.474,6,19,5,1,0,9,1,3,5,1,0,2,8,0,0,0,0,0,1-Jun,,574844,870,8259215,http://stats.ncaa.org/players/8259215?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,2,Aidan Weir,Jr,OF,24,22,0.313,0.385,0.418,12,67,21,2,1,28,1,11,6,3,2,9,10,0,2,0,4,0,7-May,,574844,870,8275878,http://stats.ncaa.org/players/8275878?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,42,Michael Logiudice,So,P,36,36,0.208,0.317,0.25,21,120,25,3,1,30,0,7,17,3,2,5,17,2,1,2,2,0,-,,574844,870,8261690,http://stats.ncaa.org/players/8261690?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,34,Brett Velzis,Sr,INF,25,25,0.364,0.513,0.682,21,88,32,9,2,60,5,36,23,4,0,1,22,0,0,0,3,0,2-Jun,,574844,870,8266649,http://stats.ncaa.org/players/8266649?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,27,Liam Howell,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,,574844,870,8266658,http://stats.ncaa.org/players/8266658?year_stat_category_id=15080
2024,Mass. Maritime,MASCAC,3,38,Brenden Baiardi,Jr,P,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jun-00,,574844,870,8275947,http://stats.ncaa.org/players/8275947?year_stat_category_id=15080
