"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Babson","NEWMAC",3,"3","Zander Teator","Jr","P",10,0,2.53,10.2,8,3,3,4,9,0,47,41,1,0,0,0,0,1,0,0,0,0,1,90,9,14,0,0,3,3,"-","",597221,890,8899243,"http://stats.ncaa.org/players/8899243?year_stat_category_id=15688"
2025,"Babson","NEWMAC",3,"44","Brennan Shapiro","So","P",2,0,16.2,1.2,1,3,3,3,0,0,9,4,0,0,0,0,2,0,0,0,0,1,1,35,2,3,0,0,0,0,"-","",597221,890,8900817,"http://stats.ncaa.org/players/8900817?year_stat_category_id=15688"
2025,"Babson","NEWMAC",3,"25","Luke McClintock","Sr","P",9,0,1.8,10,5,2,2,3,7,0,40,36,1,0,0,0,0,0,0,0,0,0,0,112,8,13,1,0,1,2,"-","",597221,890,8899592,"http://stats.ncaa.org/players/8899592?year_stat_category_id=15688"
2025,"Babson","NEWMAC",3,"29","Ian Laforest","So","P",1,0,4.5,2,2,3,1,1,0,0,11,9,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,"-","",597221,890,8899637,"http://stats.ncaa.org/players/8899637?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"43","Carson Wilcox","Fr","P",4,1,7.36,3.2,2,3,3,1,3,0,15,14,0,0,0,0,0,0,0,0,0,0,0,75,3,5,0,1,0,1,"6-1","R/R",597222,901,9302668,"http://stats.ncaa.org/players/9302668?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"14","Kade Swisher","Sr","P",7,0,5.87,7.2,13,6,5,1,7,0,38,33,2,0,0,0,1,1,0,0,0,1,2,136,8,7,2,0,1,1,"5-10","R/R",597222,901,9302635,"http://stats.ncaa.org/players/9302635?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"55","Ian Anderson","Jr","P",1,0,13.5,1.1,2,2,2,0,3,0,6,6,0,0,0,1,0,0,0,0,0,0,0,22,0,1,0,0,0,2,"6-1","R/R",597222,901,9302766,"http://stats.ncaa.org/players/9302766?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"21","Patrick Straub","Sr","P",11,8,4.02,47,52,29,21,15,41,0,217,194,7,1,0,4,6,6,2,0,0,2,0,731,80,16,2,3,0,12,"6-3","R/R",597222,901,9302649,"http://stats.ncaa.org/players/9302649?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"25","Tyler Vogel","Fr","P",4,0,6.75,1.1,1,1,1,5,1,0,11,4,0,0,0,0,0,1,0,0,0,1,0,53,1,2,0,0,0,0,"5-11","L/L",597222,901,9302654,"http://stats.ncaa.org/players/9302654?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"40","Brady Richman","Fr","P",4,0,8.31,4.1,6,4,4,2,7,0,22,18,1,0,0,0,2,2,0,0,0,0,0,55,3,2,0,0,0,4,"6-7","R/R",597222,901,9302664,"http://stats.ncaa.org/players/9302664?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"41","Gabe Hayek","Sr","P",2,0,21.6,1.2,2,4,4,4,0,0,10,6,0,0,0,0,1,0,0,3,0,0,0,35,0,4,0,0,0,0,"6-2","R/R",597222,901,9302665,"http://stats.ncaa.org/players/9302665?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"49","Trip Thaler","Fr","P",3,1,1.8,5,6,4,1,2,2,0,24,22,2,0,0,1,2,0,0,0,0,0,0,82,6,6,0,1,0,1,"6-0","R/R",597222,901,9302761,"http://stats.ncaa.org/players/9302761?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"9","Tyler Walker","Jr","P",11,3,6.65,23,30,22,17,15,20,0,117,94,5,0,0,2,2,5,0,5,5,2,1,374,28,16,1,1,0,5,"6-1","R/R",597222,901,8884077,"http://stats.ncaa.org/players/8884077?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"12","Dylan Snyder","Sr","P",7,3,7.8,15,18,20,13,17,12,0,82,59,3,1,0,0,1,5,0,0,0,0,1,309,20,9,1,2,0,5,"6-2","R/R",597222,901,8889322,"http://stats.ncaa.org/players/8889322?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"22","Vince Dolcemaschio","Sr","P",9,6,1.73,52,35,12,10,11,39,1,206,188,3,0,0,4,0,6,0,0,0,0,1,602,69,44,5,1,1,16,"6-1","R/R",597222,901,8881390,"http://stats.ncaa.org/players/8881390?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"6","Jake Heatherington","So","P",8,0,2.7,20,11,8,6,9,28,0,86,74,4,0,0,0,2,3,0,0,0,0,0,262,12,20,2,2,0,13,"6-3","R/R",597222,901,8884514,"http://stats.ncaa.org/players/8884514?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"5","Matt Moscarino","So","P",7,3,1.78,25.1,15,6,5,8,22,0,101,89,0,1,0,0,3,2,0,0,0,2,0,288,38,15,2,0,0,1,"6-2","L/R",597222,901,8887535,"http://stats.ncaa.org/players/8887535?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"13","Mason Decker","Sr","P",8,0,1.8,5,2,1,1,9,5,0,29,16,0,0,0,0,1,3,0,2,1,1,0,133,1,9,0,0,0,1,"6-0","R/R",597222,901,8892913,"http://stats.ncaa.org/players/8892913?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"7","Brit Kostura","Jr","P",7,4,1.89,33.1,18,10,7,9,36,0,129,114,3,0,0,1,2,2,0,2,2,3,1,319,22,39,2,0,0,11,"5-8","L/L",597222,901,8898321,"http://stats.ncaa.org/players/8898321?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"35","Nolan Kellicker","Jr","OF",2,0,9,1,2,1,1,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,1,"6-2","L/L",597222,901,8895317,"http://stats.ncaa.org/players/8895317?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"1","Noah English","Sr","P",2,0,0,2,0,0,0,0,3,0,8,6,0,0,0,0,0,2,0,2,1,0,0,30,2,1,0,0,0,2,"5-11","R/R",597222,901,8895333,"http://stats.ncaa.org/players/8895333?year_stat_category_id=15688"
2025,"Baldwin Wallace","OAC",3,"34","Will Henderlich","So","P",4,0,1.69,5.1,0,1,1,6,7,0,21,15,0,0,0,0,0,0,0,0,0,0,0,111,3,5,1,0,0,3,"6-0","R/R",597222,901,8901391,"http://stats.ncaa.org/players/8901391?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"45","Nikhil Newman","So","P",7,0,9.2,14.2,14,16,15,16,11,0,76,56,3,2,1,1,1,2,0,11,6,0,2,224,10,21,0,0,0,5,"5-10","R/R",597098,24197,8877783,"http://stats.ncaa.org/players/8877783?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"28","Evan Landsman","So","P",6,0,5.4,8.1,12,11,5,3,6,0,43,35,3,1,0,1,1,3,0,3,1,2,0,121,8,10,1,0,0,3,"6-0","L/L",597098,24197,8874111,"http://stats.ncaa.org/players/8874111?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"27","Kane Morgan","Jr","P",7,3,13.5,21.1,38,40,32,18,20,0,129,103,7,4,0,1,4,2,1,3,3,2,4,413,20,26,0,3,0,4,"5-11","R/L",597098,24197,8874202,"http://stats.ncaa.org/players/8874202?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"9","Bryant Elliott","Sr","P",7,7,5.08,39,45,27,22,15,35,0,180,156,12,2,1,1,2,3,0,0,0,2,4,549,37,38,0,3,0,12,"6-0","L/L",597098,24197,8892589,"http://stats.ncaa.org/players/8892589?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"14","Graham Benway","So","P",7,2,19.16,10.1,24,22,22,13,6,0,69,53,6,1,0,1,0,3,0,3,0,0,0,168,14,9,0,2,0,2,"6-4","L/L",597098,24197,8891028,"http://stats.ncaa.org/players/8891028?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"24","Sachin Wijay","So","P",4,2,15.26,7.2,9,15,13,8,6,0,48,33,2,0,0,1,7,6,0,1,1,1,0,154,11,7,0,0,0,2,"6-0","R/L",597098,24197,8902421,"http://stats.ncaa.org/players/8902421?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"37","Charlie Lehr","So","P",7,6,13.06,20.2,25,34,30,28,19,0,118,83,3,0,0,2,15,4,0,2,2,1,2,285,27,12,0,6,0,7,"6-0","R/R",597098,24197,8899952,"http://stats.ncaa.org/players/8899952?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"16","Elise Berger","Fr","P",6,0,9,9,9,11,9,4,7,0,48,33,3,0,0,2,3,9,0,3,0,1,1,161,8,11,1,0,0,2,"5-10","R/R",597098,24197,9094069,"http://stats.ncaa.org/players/9094069?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"23","Kyle Palleschi","Fr","INF",1,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,6,1,2,0,0,0,0,"5-7","R/R",597098,24197,9094085,"http://stats.ncaa.org/players/9094085?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"29","Aidan Kiefer","Fr","P",7,3,16.5,12,18,27,22,22,10,0,78,54,3,1,0,1,4,1,0,2,2,0,1,263,5,19,1,2,0,1,"5-8","L/L",597098,24197,9094097,"http://stats.ncaa.org/players/9094097?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"31","Tom Maxwell","Fr","P",5,1,32.79,4.2,11,20,17,9,5,0,41,27,1,2,1,1,7,5,0,1,0,0,0,104,5,3,0,2,0,3,"6-2","R/R",597098,24197,9094102,"http://stats.ncaa.org/players/9094102?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"40","Orlando Shin","Fr","UT",5,0,9,5,5,6,5,5,6,0,28,21,2,1,0,1,2,2,0,1,1,0,0,99,5,4,0,0,0,1,"5-7","R/R",597098,24197,9094111,"http://stats.ncaa.org/players/9094111?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"7","Dylan Conte","Fr","P",8,0,10.03,11.2,19,19,13,11,16,0,73,58,0,0,4,1,7,3,0,4,1,0,1,197,6,13,0,3,0,4,"5-8","L/L",597098,24197,9094061,"http://stats.ncaa.org/players/9094061?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"32","Henry Hubner","Fr","P",4,1,9.82,7.1,5,8,8,11,6,0,39,27,0,1,0,0,4,1,1,5,5,0,0,132,7,9,0,0,0,5,"6-2","R/R",597098,24197,9094104,"http://stats.ncaa.org/players/9094104?year_stat_category_id=15688"
2025,"Bard","Liberty League",3,"22","Jackson Sprinzen","Fr","P",8,0,8.16,14.1,11,17,13,11,12,0,75,54,3,1,0,1,4,7,0,6,0,2,1,219,12,17,0,0,0,4,"5-5","R/R",597098,24197,9094081,"http://stats.ncaa.org/players/9094081?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"6","Luis Sanchez","Jr","OF",7,1,8.49,11.2,12,15,11,8,3,0,58,44,4,1,0,2,2,4,0,0,0,1,1,0,15,13,0,1,0,0,"5-7","R/R",597225,834,9303735,"http://stats.ncaa.org/players/9303735?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"33","Andrew LaPointe","Fr","P",7,3,9.53,22.2,42,33,24,8,22,0,124,114,6,3,0,3,0,1,1,0,0,0,1,80,17,25,0,4,0,1,"6-1","L/L",597225,834,9303759,"http://stats.ncaa.org/players/9303759?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"37","Troy Vigilis","Fr","P",3,0,3.6,10,11,4,4,1,6,0,43,40,4,2,0,0,0,1,0,0,0,0,1,36,12,12,1,0,0,2,"5-10","L/R",597225,834,9303762,"http://stats.ncaa.org/players/9303762?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"28","Zachary Mitchnick","Fr","P",1,0,40.5,1.1,4,7,6,4,0,0,16,9,1,0,0,0,0,2,0,0,0,0,1,0,1,3,0,0,0,0,"6-1","R/R",597225,834,9303754,"http://stats.ncaa.org/players/9303754?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"30","John Kim","Fr","P",6,6,4.89,38.2,40,25,21,16,19,0,173,152,12,2,1,0,5,3,1,0,0,1,0,72,45,42,3,1,0,7,"6-2","R/R",597225,834,9303756,"http://stats.ncaa.org/players/9303756?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"26","Jayden Veloz","So","P",2,0,8.1,3.1,4,6,3,3,2,0,20,13,0,1,0,0,2,2,0,0,0,0,2,0,3,5,0,0,0,1,"5-10","R/R",597225,834,9303736,"http://stats.ncaa.org/players/9303736?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"35","Calvin Adam","Fr","P",6,4,15.98,16.1,33,34,29,17,10,0,105,78,3,4,0,3,2,8,0,1,1,1,1,58,15,20,0,3,0,3,"6-0","R/R",597225,834,9303760,"http://stats.ncaa.org/players/9303760?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"13","Nicholas Kostulias","So","P",2,0,42.43,2.1,9,11,11,6,0,0,23,14,3,0,0,0,5,2,0,2,2,0,1,0,1,5,0,0,0,0,"5-8","R/R",597225,834,9303737,"http://stats.ncaa.org/players/9303737?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"14","Benjamin Norwood","So","P",7,5,8.71,31,46,32,30,14,20,0,151,130,6,6,0,5,3,6,0,1,0,0,1,0,30,34,1,2,0,8,"5-10","R/R",597225,834,8879656,"http://stats.ncaa.org/players/8879656?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"11","Nicholas LaPointe","So","P",1,0,27,0.1,0,1,1,2,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"5-9","L/L",597225,834,8886825,"http://stats.ncaa.org/players/8886825?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"7","Joseph Bello","Jr","C",3,0,4.26,6.1,6,6,3,6,5,0,31,22,1,1,0,0,0,0,0,0,0,1,1,0,6,5,0,2,0,1,"6-0","R/R",597225,834,8885720,"http://stats.ncaa.org/players/8885720?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"41","Ryan Foerst","So","P",6,2,12.91,15.1,26,25,22,16,10,0,89,64,3,3,0,1,5,5,4,2,0,2,2,121,13,17,0,3,0,4,"6-2","R/R",597225,834,8896053,"http://stats.ncaa.org/players/8896053?year_stat_category_id=15688"
2025,"Baruch","CUNYAC",3,"9","Nicholas Benedetto","So","2B",1,0,9,3,5,3,3,1,1,0,16,13,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,0,"5-5","R/R",597225,834,8901263,"http://stats.ncaa.org/players/8901263?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"21","Christopher McGrail","Sr","P",6,2,6.59,13.2,19,10,10,8,10,0,68,54,3,1,0,1,3,3,0,0,0,3,0,192,13,15,0,2,0,2,"6-1","L/L",597223,12817,8889427,"http://stats.ncaa.org/players/8889427?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"6","David Miller","Sr","P",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,1,"6-2","R/R",597223,12817,8887409,"http://stats.ncaa.org/players/8887409?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"10","Kenny Carlisle","So","P",7,2,2.87,15.2,11,6,5,13,14,0,73,54,0,0,0,1,0,4,0,0,0,0,2,245,9,22,1,1,0,4,"6-4","R/R",597223,12817,8885510,"http://stats.ncaa.org/players/8885510?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"13","Diego Sarabia","Jr","P",7,6,4.83,31.2,40,21,17,15,24,0,148,128,4,1,1,3,1,3,0,0,0,2,0,391,36,27,0,4,0,2,"6-3","R/R",597223,12817,8889710,"http://stats.ncaa.org/players/8889710?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"2","Matthew Shrake","Sr","P",7,0,3.18,11.1,15,4,4,6,6,0,54,47,3,0,0,0,0,0,0,0,0,0,1,122,10,16,0,0,0,2,"6-1","L/L",597223,12817,8875390,"http://stats.ncaa.org/players/8875390?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"22","Micah Sheats","Sr","P",5,0,12.6,5,9,8,7,5,3,0,30,18,1,0,0,0,1,4,1,0,0,2,1,48,5,4,1,0,1,2,"5-11","L/L",597223,12817,8877459,"http://stats.ncaa.org/players/8877459?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"12","John Tully","Jr","P",6,6,5.77,34.1,37,23,22,19,23,0,153,125,6,1,0,0,2,4,1,0,0,3,2,476,35,33,3,1,0,3,"6-0","R/R",597223,12817,8893434,"http://stats.ncaa.org/players/8893434?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"19","Nolan Hobbs","So","P",6,0,10.5,12,18,16,14,9,12,0,65,52,2,2,1,2,2,3,0,0,0,0,1,152,11,11,0,0,0,3,"6-4","R/R",597223,12817,8896908,"http://stats.ncaa.org/players/8896908?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"23","Ian McAslan","Sr","P",5,4,7.3,12.1,10,10,10,6,11,0,58,46,0,0,0,1,1,5,0,0,0,1,0,133,15,11,1,1,0,2,"6-2","R/R",597223,12817,8894662,"http://stats.ncaa.org/players/8894662?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"28","Max Dio","Jr","P",4,1,5.79,4.2,3,3,3,7,3,0,23,16,0,0,0,0,1,0,0,0,0,0,0,56,5,5,1,1,0,1,"6-2","R/R",597223,12817,8893394,"http://stats.ncaa.org/players/8893394?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"26","Charlie Bushley","Fr","P",9,0,3.78,16.2,20,9,7,5,12,0,75,64,1,1,0,0,2,3,0,0,0,2,1,223,19,15,0,2,0,2,"6-3","R/R",597223,12817,9093173,"http://stats.ncaa.org/players/9093173?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"40","Nolan Bibbo","Fr","INF",1,0,81,0.1,3,3,3,1,1,0,5,4,2,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,0,1,"6-0","R/R",597223,12817,9093185,"http://stats.ncaa.org/players/9093185?year_stat_category_id=15688"
2025,"Bates","NESCAC",3,"8","Charlie Cariello","Fr","P",8,0,2.31,11.2,6,6,3,6,7,0,50,41,1,0,0,1,1,1,0,0,0,2,0,157,7,21,0,2,2,2,"6-3","R/R",597223,12817,9093160,"http://stats.ncaa.org/players/9093160?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"12","Dathan Cummings","Fr","P",1,1,6.75,1.1,2,5,1,2,2,0,9,5,0,0,0,0,0,1,0,0,0,0,1,42,0,2,0,1,0,1,"-","L/R",597339,30251,9171605,"http://stats.ncaa.org/players/9171605?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"19","Trey Flettrich","So","UT",10,0,5.23,10.1,9,8,6,7,4,0,53,36,0,0,0,0,1,7,1,0,0,3,0,180,11,14,0,1,1,1,"6-2","R/R",597339,30251,8882888,"http://stats.ncaa.org/players/8882888?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"21","Colton Sylvester","Jr","P",9,9,4.53,49.2,62,28,25,14,35,0,228,204,7,1,0,3,2,6,0,0,0,3,1,797,51,51,5,1,0,13,"6-0","R/R",597339,30251,8877070,"http://stats.ncaa.org/players/8877070?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"28","Cooper Williams","Sr","P",6,0,3.38,5.1,6,3,2,3,4,0,25,21,1,0,0,1,1,1,0,2,1,0,0,107,7,3,2,0,0,1,"6-5","L/R",597339,30251,8888249,"http://stats.ncaa.org/players/8888249?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"29","Hudson Conner","Fr","P",3,0,3.38,5.1,4,2,2,1,2,0,20,19,1,1,0,0,1,0,0,0,0,0,0,57,8,5,1,0,0,1,"-","R/R",597339,30251,9171616,"http://stats.ncaa.org/players/9171616?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"36","Brandon Rhodes","Jr","P",8,0,2.92,12.1,7,8,4,3,6,0,53,43,1,0,0,0,1,6,0,0,0,1,0,183,18,9,0,0,0,2,"-","-/R",597339,30251,9171623,"http://stats.ncaa.org/players/9171623?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"41","Lane Alack","Fr","P",13,1,4.41,32.2,34,21,16,12,35,0,144,124,2,1,1,2,5,2,0,0,0,3,3,565,24,36,1,2,3,8,"-","-/L",597339,30251,9171639,"http://stats.ncaa.org/players/9171639?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"13","Austin Canale","Fr","P",6,3,9.75,12,26,19,13,4,8,0,72,61,4,0,0,1,3,3,0,0,0,2,2,223,14,9,0,2,0,3,"-","R/R",597339,30251,9171669,"http://stats.ncaa.org/players/9171669?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"7","Logan Goodreau","Sr","P",4,0,2.08,4.1,3,2,1,0,3,0,17,17,1,0,0,0,0,0,0,0,0,0,0,52,3,6,1,0,0,0,"6-1","L/L",597339,30251,8879272,"http://stats.ncaa.org/players/8879272?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"33","Sage Rivere","Jr","INF",3,0,6.75,4,2,3,3,3,2,0,15,12,1,0,0,0,0,0,1,0,0,0,0,40,5,3,0,0,0,1,"6-0","R/R",597339,30251,8882496,"http://stats.ncaa.org/players/8882496?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"48","Ben Hoover","Jr","P",3,0,0,2.2,0,0,0,4,5,0,12,8,0,0,0,0,0,0,0,0,0,0,0,66,0,3,0,0,0,0,"6-4","R/R",597339,30251,9116113,"http://stats.ncaa.org/players/9116113?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"6","Cole Burton","Jr","P",9,6,5.82,21.2,18,14,14,19,19,0,104,81,1,2,0,0,3,2,1,0,0,0,2,421,26,18,2,1,0,10,"-","R/R",597339,30251,9171662,"http://stats.ncaa.org/players/9171662?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"46","Chess Parker","So","P",4,1,1.69,5.1,1,1,1,4,3,0,21,13,0,0,0,0,1,1,0,0,0,1,2,141,2,10,0,0,0,1,"-","R/R",597339,30251,9171677,"http://stats.ncaa.org/players/9171677?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"11","Kade May","Sr","P",10,9,1.58,62.2,66,18,11,8,40,1,255,241,5,0,0,1,3,3,0,0,0,3,0,812,76,57,5,1,0,17,"6-1","R/R",597339,30251,8902718,"http://stats.ncaa.org/players/8902718?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"30","Caleb Menard","Jr","OF",11,0,1.35,13.1,7,2,2,6,11,0,52,45,0,0,0,0,1,0,0,2,0,1,0,204,12,15,0,0,0,3,"6-0","R/R",597339,30251,8902558,"http://stats.ncaa.org/players/8902558?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"16","Thomas Collins","Fr","P",3,0,15.75,4,9,8,7,2,2,0,24,21,2,0,0,0,0,0,0,0,0,0,1,72,3,7,0,0,0,1,"-","L/L",597339,30251,9171608,"http://stats.ncaa.org/players/9171608?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"34","Gunner Staten","Fr","P",13,1,5.68,25.1,26,19,16,15,31,0,124,103,7,0,0,0,8,5,0,0,0,0,1,418,18,25,3,1,2,10,"-","-/L",597339,30251,9171622,"http://stats.ncaa.org/players/9171622?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"47","John Wade","Fr","P",6,0,2.57,7,4,2,2,2,6,0,25,22,0,0,0,0,1,0,0,0,0,1,0,92,8,5,1,0,1,1,"-","R/R",597339,30251,9171673,"http://stats.ncaa.org/players/9171673?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"32","Michael Scott","Fr","",9,2,4.66,19.1,22,11,10,11,9,0,91,75,4,0,0,0,1,3,0,0,0,0,2,326,21,25,1,0,0,1,"-","R/R",597339,30251,9171656,"http://stats.ncaa.org/players/9171656?year_stat_category_id=15688"
2025,"Belhaven","CCS",3,"18","Hayden Roberts","Jr","",1,0,0,1,2,0,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,"-","L/L",597339,30251,9171682,"http://stats.ncaa.org/players/9171682?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"52","Micah Wilk","Sr","P",6,0,2.25,8,12,2,2,1,4,0,36,33,0,0,0,0,0,1,0,0,0,1,0,92,5,13,1,0,0,1,"-","-/R",597224,23119,8888990,"http://stats.ncaa.org/players/8888990?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"26","Harvey Pena","Sr","P",14,1,3.1,29,24,13,10,15,41,0,130,110,3,0,0,0,1,4,0,0,0,1,0,393,23,20,3,0,5,17,"-","-/R",597224,23119,8880906,"http://stats.ncaa.org/players/8880906?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"20","Joshua Stern","Sr","P",2,0,9,4,5,4,4,3,2,0,20,16,0,0,0,2,0,0,0,0,0,1,0,78,3,6,0,0,0,2,"-","L/L",597224,23119,8878009,"http://stats.ncaa.org/players/8878009?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"22","Aiden Phipps","Sr","P",7,7,3.64,42,50,26,17,12,29,0,190,169,6,1,0,2,0,1,0,0,0,3,5,456,38,55,2,3,0,10,"-","-/L",597224,23119,8881378,"http://stats.ncaa.org/players/8881378?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"6","Caleb Lasher","Jr","P",6,4,12.08,12.2,21,21,17,8,11,0,70,60,4,1,0,4,2,1,0,0,0,0,1,214,9,17,1,2,0,5,"-","R/R",597224,23119,8886516,"http://stats.ncaa.org/players/8886516?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"10","Jack Alport","Jr","OF",3,0,0,3,0,0,0,1,4,0,10,9,0,0,0,0,0,0,0,0,0,0,0,33,0,5,0,0,1,4,"-","R/R",597224,23119,8898916,"http://stats.ncaa.org/players/8898916?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"17","Nolan Wright","Sr","P",4,0,17.18,3.2,3,7,7,4,2,0,19,13,1,0,1,0,0,1,0,0,0,0,1,58,8,1,1,0,0,1,"-","R/R",597224,23119,8894477,"http://stats.ncaa.org/players/8894477?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"27","Ben Schweit","So","P",7,7,3.48,41.1,46,23,16,9,55,0,187,174,11,0,0,2,2,1,0,0,0,3,0,421,44,20,3,2,0,16,"-","R/R",597224,23119,8894646,"http://stats.ncaa.org/players/8894646?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"23","Erick Tiegs","So","P",10,2,8.36,14,16,13,13,7,11,0,66,55,2,0,1,2,1,3,0,0,0,0,1,202,10,18,1,0,0,4,"-","R/R",597224,23119,8890920,"http://stats.ncaa.org/players/8890920?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"14","Eamon Burke","Sr","P",5,4,5.02,14.1,22,11,8,5,10,0,67,59,5,0,0,0,2,2,0,0,0,0,1,185,13,13,1,1,0,6,"-","R/R",597224,23119,8893062,"http://stats.ncaa.org/players/8893062?year_stat_category_id=15688"
2025,"Beloit","MWC",3,"5","Collin Wright","So","P",4,0,3.86,7,7,5,3,8,2,0,37,25,2,0,0,0,1,2,1,0,0,0,2,113,5,12,0,0,0,1,"-","R/R",597224,23119,8902766,"http://stats.ncaa.org/players/8902766?year_stat_category_id=15688"
