year,team_name,conference,division,Jersey,player_name,Yr,Pos,App,GS,ERA,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,Ht,B/T,team_id,conference_id,player_id,player_url
2024,George Fox,NWC,3,7,Ryan Silver,Sr,P,13,0,4.22,10.2,15,5,5,0,7,0,45,42,3,1,0,0,0,1,0,19,7,1,1,143,13,9,1,0,0,3,5-11,R/R,574617,25300,8285227,http://stats.ncaa.org/players/8285227?year_stat_category_id=15081
2024,George Fox,NWC,3,9,Caleb Debban,Jr,P,14,11,3.9,62.1,60,34,27,33,67,0,284,238,8,1,0,5,7,9,0,0,0,3,1,0,65,41,4,3,0,21,6-0,L/L,574617,25300,8284227,http://stats.ncaa.org/players/8284227?year_stat_category_id=15081
2024,George Fox,NWC,3,28,Michael Singleton,So,P,19,0,2.82,38.1,35,16,12,19,28,0,174,143,10,0,0,1,1,6,0,11,5,6,0,612,37,45,3,2,0,9,6-3,R/R,574617,25300,8281980,http://stats.ncaa.org/players/8281980?year_stat_category_id=15081
2024,George Fox,NWC,3,1,Andrew Sutherland,Sr,UT,16,0,5.93,13.2,11,11,9,8,11,0,62,47,2,0,0,1,3,2,0,19,8,2,3,247,13,13,1,1,0,6,5-8,B/L,574617,25300,8283220,http://stats.ncaa.org/players/8283220?year_stat_category_id=15081
2024,George Fox,NWC,3,32,Paul Moeggenberg,So,P,1,0,0,1,1,0,0,2,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,5-11,R/R,574617,25300,8284747,http://stats.ncaa.org/players/8284747?year_stat_category_id=15081
2024,George Fox,NWC,3,30,Ben Wills,Sr,P,10,10,5.61,33.2,48,22,21,2,24,0,150,136,6,1,0,2,2,4,0,0,0,5,3,483,34,35,1,2,0,9,6-3,R/R,574617,25300,8286020,http://stats.ncaa.org/players/8286020?year_stat_category_id=15081
2024,George Fox,NWC,3,15,Jonathan Stone,Sr,P,13,0,5.85,20,17,13,13,17,19,0,92,71,4,0,0,0,1,2,0,0,0,1,1,388,17,19,1,1,0,6,6-7,R/R,574617,25300,8591034,http://stats.ncaa.org/players/8591034?year_stat_category_id=15081
2024,George Fox,NWC,3,20,Grant Baskin,Fr,P,7,1,12.38,8,6,11,11,14,8,0,53,28,1,0,0,0,4,8,0,2,2,2,1,199,10,6,0,0,0,1,6-0,L/L,574617,25300,8591035,http://stats.ncaa.org/players/8591035?year_stat_category_id=15081
2024,George Fox,NWC,3,26,Austin McQuilliams,Fr,P,12,1,4.32,16.2,12,11,8,15,27,0,81,63,1,0,0,0,4,3,0,0,0,0,0,312,11,11,2,0,0,10,6-0,R/R,574617,25300,8591036,http://stats.ncaa.org/players/8591036?year_stat_category_id=15081
2024,George Fox,NWC,3,90,Tyler Sileo,Fr,P,11,0,3.63,17.1,23,9,7,6,15,0,84,70,7,0,0,1,0,4,0,4,0,2,2,276,20,15,0,0,0,4,6-3,R/R,574617,25300,8591048,http://stats.ncaa.org/players/8591048?year_stat_category_id=15081
2024,George Fox,NWC,3,24,T. Franklin,N/A,p,6,4,5.79,9.1,5,7,6,12,5,0,53,28,1,0,0,1,1,11,0,0,0,2,0,188,12,7,0,2,0,0,-,,574617,25300,8593221,http://stats.ncaa.org/players/8593221?year_stat_category_id=15081
2024,George Fox,NWC,3,36,Jack Galanida,Fr,P,8,1,6.91,14.1,22,11,11,4,12,0,73,62,6,0,0,1,0,4,0,0,0,0,3,254,15,14,0,2,0,5,6-2,R/R,574617,25300,8591037,http://stats.ncaa.org/players/8591037?year_stat_category_id=15081
2024,George Fox,NWC,3,40,Braeden Munger,So,P,11,0,5.12,19.1,15,13,11,18,18,0,99,71,1,0,0,1,3,8,0,2,2,2,0,354,18,20,2,0,0,2,-,,574617,25300,8592777,http://stats.ncaa.org/players/8592777?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,13,Connor Stewart,Jr,P,15,3,9.2,29.1,46,35,30,15,12,0,141,119,15,2,0,4,2,3,0,1,0,2,2,480,35,28,1,2,0,7,5-6,R/R,574798,9683,8259507,http://stats.ncaa.org/players/8259507?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,14,Alexander Wilkie-Viscio,So,P,11,9,4.63,58.1,74,36,30,2,38,0,249,240,14,2,2,3,0,4,0,0,0,1,2,435,53,72,4,2,0,13,5-9,R/R,574798,9683,8260767,http://stats.ncaa.org/players/8260767?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,7,Zachary Klein,So,P,8,0,7.02,16.2,16,16,13,10,11,0,78,60,4,0,0,3,4,7,0,3,0,0,1,290,17,17,0,0,0,6,5-8,R/R,574798,9683,8259557,http://stats.ncaa.org/players/8259557?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,12,Robert Murphy,So,INF,1,0,9,1,1,1,1,0,1,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,6-0,L/R,574798,9683,8272603,http://stats.ncaa.org/players/8272603?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,26,Brendan Trotta,So,P,9,4,4.57,21.2,16,13,11,15,16,0,96,76,6,0,1,4,4,1,1,2,1,1,3,334,22,23,1,2,0,6,6-3,B/R,574798,9683,8276800,http://stats.ncaa.org/players/8276800?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,16,Ryan Wootten,So,P,12,3,7.5,24,46,42,20,11,16,0,145,114,6,1,0,2,7,14,0,1,1,3,3,411,32,18,0,3,1,4,6-3,R/R,574798,9683,8278225,http://stats.ncaa.org/players/8278225?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,23,Patrick Clementi,Sr,P,11,1,4.82,9.1,17,14,5,5,8,0,52,44,3,1,0,0,1,2,0,4,3,0,1,169,10,6,0,1,0,5,6-1,L/R,574798,9683,8276840,http://stats.ncaa.org/players/8276840?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,43,Vito Gallello,So,P,4,0,6,3,2,3,2,2,4,0,15,11,0,0,0,0,0,2,0,0,0,0,0,34,3,2,0,1,0,0,6-2,R/R,574798,9683,8264726,http://stats.ncaa.org/players/8264726?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,24,James Weedon,Jr,P,13,2,4.91,25.2,28,17,14,17,32,0,123,99,4,1,1,2,4,2,0,5,2,4,0,379,17,23,1,2,2,5,6-0,R/R,574798,9683,8278065,http://stats.ncaa.org/players/8278065?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,19,Mabret Levant,So,INF,2,1,21.6,1.2,4,6,4,3,2,0,13,9,0,0,0,1,0,0,0,0,0,0,1,61,1,2,0,0,0,1,5-11,R/L,574798,9683,8269428,http://stats.ncaa.org/players/8269428?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,28,Tyler Hillson,So,P,7,2,13.5,10.2,24,25,16,11,11,0,70,55,6,0,0,0,4,3,0,0,0,0,1,166,5,15,0,1,0,4,5-10,L/L,574798,9683,8274324,http://stats.ncaa.org/players/8274324?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,42,Mike Maratea,Sr,P,3,0,37.8,1.2,5,7,7,6,1,0,17,10,0,0,0,0,1,1,0,0,0,0,0,40,2,2,0,0,0,0,6-2,R/L,574798,9683,8274477,http://stats.ncaa.org/players/8274477?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,32,Bruno Spadafora,Jr,P,6,0,4.7,7.2,3,7,4,9,7,0,38,24,0,1,0,0,3,3,0,6,4,0,2,157,4,11,0,0,0,2,6-1,R/R,574798,9683,8270932,http://stats.ncaa.org/players/8270932?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,3,Cole Wong,Sr,P,9,8,7.59,32,39,35,27,14,26,0,157,127,6,3,1,2,3,10,0,0,0,4,2,536,34,32,2,3,0,8,5-10,R/R,574798,9683,8261733,http://stats.ncaa.org/players/8261733?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,40,Anthony Dadio,So,P,10,0,11,9,18,11,11,7,6,0,52,39,2,1,0,2,1,3,0,11,6,0,3,151,4,14,1,1,0,1,6-0,R/R,574798,9683,8282875,http://stats.ncaa.org/players/8282875?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,44,Evan Conte,Sr,P,1,0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6-1,R/L,574798,9683,8284547,http://stats.ncaa.org/players/8284547?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,31,Brett Townsley,Fr,P,9,0,11.7,10,9,13,13,12,11,0,54,40,2,0,0,0,6,2,0,5,3,0,0,119,8,10,1,1,0,2,6-4,R/R,574798,9683,8588372,http://stats.ncaa.org/players/8588372?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,27,Tyler Lizell,Jr,P,13,0,1.06,17,8,6,2,7,14,0,72,59,1,1,1,0,0,4,0,0,0,0,2,187,17,17,2,1,5,5,6-1,R/R,574798,9683,8278843,http://stats.ncaa.org/players/8278843?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,33,John Francesconi,Fr,P,11,5,10.13,21.1,35,30,24,22,22,0,129,97,8,0,6,0,3,8,0,3,3,0,2,424,21,15,2,3,0,6,6-3,R/R,574798,9683,8588613,http://stats.ncaa.org/players/8588613?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,50,Jack Passeck,Fr,P,8,1,7.36,7.1,9,7,6,10,8,0,42,29,1,0,0,1,1,2,1,11,3,0,1,151,5,8,1,0,0,3,6-0,L/L,574798,9683,8588688,http://stats.ncaa.org/players/8588688?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,18,Ian Gannaway,So,P,4,1,11.12,5.2,4,8,7,9,4,0,32,17,0,0,0,0,1,4,0,2,1,0,1,126,4,6,0,0,0,2,-,,574798,9683,8683499,http://stats.ncaa.org/players/8683499?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,36,Elan Ofeck,Fr,P,9,0,5.59,9.2,9,7,6,9,5,0,48,37,3,0,0,1,3,2,0,2,0,0,0,130,9,13,0,0,0,2,6-1,R/R,574798,9683,8588619,http://stats.ncaa.org/players/8588619?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,51,Ryan Kunst,Fr,P,5,0,13.5,3.1,7,6,5,4,0,0,22,15,1,0,0,0,0,0,0,1,1,1,2,67,6,4,0,1,0,0,5-11,R/R,574798,9683,8588696,http://stats.ncaa.org/players/8588696?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,53,Tex Detroyer,Fr,P,5,0,4.5,4,2,2,2,0,2,0,16,13,0,0,0,1,2,2,0,0,0,0,1,43,5,5,0,0,0,1,6-2,L/R,574798,9683,8588708,http://stats.ncaa.org/players/8588708?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,45,Jackson Bouquet,So,P,4,0,6.75,2.2,2,2,2,3,2,0,13,8,1,0,1,0,1,1,0,0,0,1,0,45,2,3,0,0,0,1,6-6,R/R,574798,9683,8588730,http://stats.ncaa.org/players/8588730?year_stat_category_id=15081
2024,Gettysburg,Centennial,3,25,Will Stellato,Fr,OF,1,0,18,1,1,2,2,0,1,0,5,4,1,0,0,0,0,1,0,0,0,0,0,20,0,2,0,0,0,1,6-2,R/R,574798,9683,8588350,http://stats.ncaa.org/players/8588350?year_stat_category_id=15081
2024,Gordon,CCC,3,19,Tyler Sprince,So,P,12,11,6.31,45.2,47,43,32,31,41,0,223,185,14,1,1,4,1,3,0,0,0,3,1,710,29,63,3,6,0,13,6-1,R/R,574618,839,8260855,http://stats.ncaa.org/players/8260855?year_stat_category_id=15081
2024,Gordon,CCC,3,18,Zack Fay,Jr,P,11,0,9.31,9.2,13,14,10,5,4,0,52,43,1,0,0,3,6,4,0,2,2,0,0,162,10,13,0,0,0,2,6-5,R/R,574618,839,8264903,http://stats.ncaa.org/players/8264903?year_stat_category_id=15081
2024,Gordon,CCC,3,30,Brayden Seaman,So,P,1,0,54,0.2,3,4,4,3,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6-2,R/R,574618,839,8277191,http://stats.ncaa.org/players/8277191?year_stat_category_id=15081
2024,Gordon,CCC,3,20,Luke Yamashiro,So,P,4,0,12,3,3,4,4,3,3,0,15,12,0,1,0,1,1,0,0,0,0,0,0,23,3,3,0,0,0,1,5-9,L/L,574618,839,8268727,http://stats.ncaa.org/players/8268727?year_stat_category_id=15081
2024,Gordon,CCC,3,11,Jason Bellefeuille,Sr,P,11,2,13.97,9.2,14,16,15,12,7,0,59,41,4,1,2,0,2,3,0,0,0,1,2,135,5,16,0,1,0,2,6-4,R/R,574618,839,8272367,http://stats.ncaa.org/players/8272367?year_stat_category_id=15081
2024,Gordon,CCC,3,17,Sam Carlson,So,P,10,0,9.26,11.2,9,12,12,11,10,0,58,42,3,2,2,1,3,3,0,3,1,0,2,156,11,15,0,0,0,3,5-10,R/R,574618,839,8260706,http://stats.ncaa.org/players/8260706?year_stat_category_id=15081
2024,Gordon,CCC,3,22,Hunter Simpson,So,C,2,0,27,1.2,4,5,5,3,0,0,12,9,1,1,0,0,1,0,0,0,0,0,0,39,0,5,0,0,0,0,5-11,R/R,574618,839,8285116,http://stats.ncaa.org/players/8285116?year_stat_category_id=15081
2024,Gordon,CCC,3,29,Jacob Hitchcock,Jr,P,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6-1,R/R,574618,839,8287710,http://stats.ncaa.org/players/8287710?year_stat_category_id=15081
2024,Gordon,CCC,3,2,Gianni Mercurio,So,OF,12,0,4.43,20.1,28,14,10,9,16,0,101,86,4,1,0,2,0,4,0,0,0,2,0,284,17,25,0,0,0,4,6-0,L/R,574618,839,8285896,http://stats.ncaa.org/players/8285896?year_stat_category_id=15081
2024,Gordon,CCC,3,5,Brett Moore,So,P,12,7,12.15,33.1,68,58,45,26,23,0,202,166,12,3,2,1,5,8,0,0,0,1,1,373,31,41,0,7,0,6,5-9,L/L,574618,839,8278713,http://stats.ncaa.org/players/8278713?year_stat_category_id=15081
2024,Gordon,CCC,3,9,Jack Birtwell,Fr,P,14,2,11.72,25.1,31,38,33,31,27,0,147,101,7,1,0,3,6,10,0,2,1,1,3,399,21,20,1,1,0,13,6-0,R/R,574618,839,8491763,http://stats.ncaa.org/players/8491763?year_stat_category_id=15081
2024,Gordon,CCC,3,39,Jack Castrichini,Fr,P,13,1,13.21,15.2,25,24,23,9,8,0,88,72,6,0,0,2,4,6,0,0,0,1,0,204,19,17,0,3,0,5,6-4,R/R,574618,839,8491813,http://stats.ncaa.org/players/8491813?year_stat_category_id=15081
2024,Gordon,CCC,3,7,Riley Stys,So,P,11,7,8.58,35.2,31,41,34,36,44,0,193,132,7,1,1,3,8,19,0,0,0,2,4,641,19,40,1,5,1,12,6-3,R/R,574618,839,8491759,http://stats.ncaa.org/players/8491759?year_stat_category_id=15081
2024,Gordon,CCC,3,36,JT Sarris,Fr,,5,0,14.4,5,13,9,8,2,3,0,32,28,5,0,0,3,0,2,0,0,0,0,0,66,5,6,0,0,0,0,5-10,R/R,574618,839,8491812,http://stats.ncaa.org/players/8491812?year_stat_category_id=15081
2024,Gordon,CCC,3,13,Colby Galipeau,Fr,OF,8,0,14,9,12,19,14,8,4,0,54,39,2,0,0,2,4,6,0,0,0,0,1,154,8,13,0,2,0,0,5-10,L/L,574618,839,8491766,http://stats.ncaa.org/players/8491766?year_stat_category_id=15081
2024,Gordon,CCC,3,25,Michael Pelletier,Fr,P,17,0,12.05,18.2,26,27,25,8,15,0,99,77,7,1,0,3,3,8,0,0,0,2,4,219,13,26,2,0,0,4,5-9,L/L,574618,839,8491775,http://stats.ncaa.org/players/8491775?year_stat_category_id=15081
2024,Gordon,CCC,3,31,Kevin Whalen,Fr,OF,16,6,6.19,32,44,29,22,11,14,0,157,138,14,1,0,3,1,4,0,0,0,2,2,315,35,43,1,3,0,4,6-3,R/R,574618,839,8491792,http://stats.ncaa.org/players/8491792?year_stat_category_id=15081
2024,Gordon,CCC,3,34,Mike Williams,Fr,P,16,3,4.71,28.2,33,22,15,20,33,0,142,114,5,0,1,3,7,3,1,0,0,1,4,486,26,24,1,2,2,10,6-0,R/R,574618,839,8491815,http://stats.ncaa.org/players/8491815?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,23,Hunter  Shuey,Jr,P,15,8,4.1,52.2,46,29,24,21,39,0,226,191,11,2,0,4,8,12,0,4,2,1,1,625,71,35,6,2,0,16,6-3,R/R,574141,912,0,NA
2024,UNC Greensboro,SoCon,1,31,Jay Miller,So,P,11,8,6.38,42.1,52,32,30,15,34,0,194,165,16,2,1,8,5,7,0,3,3,5,2,406,43,42,1,4,0,8,6-6,R/R,574141,912,8272943,http://stats.ncaa.org/players/8272943?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,48,Caleb Cozart,Sr,P,4,2,4.22,10.2,10,5,5,5,11,0,47,41,1,0,0,2,0,1,0,0,0,0,0,92,6,13,0,1,0,6,6-5,R/R,574141,912,8269356,http://stats.ncaa.org/players/8269356?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,35,Sam  Murchison,Sr,P,7,2,4.82,18.2,19,10,10,3,20,0,75,69,5,2,0,0,2,1,0,3,1,1,1,147,14,17,0,0,1,3,6-1,R/R,574141,912,8263899,http://stats.ncaa.org/players/8263899?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,27,Luke Thomas,So,P,12,0,6.97,20.2,21,16,16,12,15,0,95,79,5,0,0,1,1,1,1,13,5,1,2,154,21,25,2,1,3,3,6-2,R/R,574141,912,8270963,http://stats.ncaa.org/players/8270963?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,6,Grant Aycock,So,INF,17,0,4.59,33.1,27,19,17,20,38,0,148,124,4,1,1,5,7,3,0,18,13,0,1,458,30,29,3,1,2,13,6-5,B/R,574141,912,8273519,http://stats.ncaa.org/players/8273519?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,26,Brandon Hudson,Jr,P,19,0,6.15,33.2,36,23,23,15,23,0,153,130,7,0,0,7,3,4,1,12,5,4,0,439,39,36,4,1,2,6,6-4,R/R,574141,912,8263079,http://stats.ncaa.org/players/8263079?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,34,Rob Ready,Jr,P,12,12,3.95,66,74,38,29,22,41,0,299,266,18,2,0,4,4,3,0,0,0,3,4,604,80,70,3,1,0,12,6-3,R/R,574141,912,8282067,http://stats.ncaa.org/players/8282067?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,29,Julien Peissel,So,P,14,14,4.7,74.2,74,43,39,32,64,0,337,292,18,3,0,10,10,7,0,0,0,4,2,0,66,89,4,2,0,16,6-1,R/R,574141,912,8280082,http://stats.ncaa.org/players/8280082?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,14,Mayson Dear,Fr,P,9,0,8.82,16.1,23,17,16,14,14,0,84,69,6,1,0,2,2,1,0,3,0,0,0,203,15,17,1,1,0,6,6-0,R/R,574141,912,8420760,http://stats.ncaa.org/players/8420760?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,21,Noah Chapman,Fr,P,19,4,5.72,45.2,42,35,29,27,37,0,215,174,9,2,0,5,9,8,1,9,6,4,2,546,45,49,3,3,1,14,6-0,L/L,574141,912,8420782,http://stats.ncaa.org/players/8420782?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,36,Dylan Smith,Fr,P,1,0,108,0.1,2,4,4,2,1,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6-4,R/R,574141,912,8420789,http://stats.ncaa.org/players/8420789?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,38,Daniel Thompson,Jr,P,21,0,4.5,38,35,21,19,18,51,0,168,145,7,0,0,3,3,3,0,9,6,1,1,465,34,27,5,3,4,17,6-0,R/R,574141,912,8420794,http://stats.ncaa.org/players/8420794?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,40,Sammy Tortorella,Sr,P,6,4,7.4,20.2,27,20,17,16,20,1,107,88,2,0,0,5,2,1,0,1,0,0,2,321,18,25,1,1,0,4,6-3,L/L,574141,912,8420799,http://stats.ncaa.org/players/8420799?year_stat_category_id=15081
2024,UNC Greensboro,SoCon,1,30,Sean Smith,Fr,P,1,0,0,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,6-1,R/R,574141,912,8420786,http://stats.ncaa.org/players/8420786?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,29,Reece Fields,Sr,P,18,17,3.45,86,64,39,33,21,93,1,346,316,12,0,0,8,9,7,0,0,0,2,0,0,90,67,11,4,0,26,6-2,R/R,574292,4423,8260793,http://stats.ncaa.org/players/8260793?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,47,Evan Loeser,Jr,P,6,0,7.36,3.2,2,3,3,3,4,0,18,14,2,0,0,0,0,1,0,0,0,0,0,75,1,6,0,0,0,3,5-10,R/R,574292,4423,8260942,http://stats.ncaa.org/players/8260942?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,31,Matthew Murphy,Sr,P,10,10,3.34,29.2,22,15,11,13,26,0,125,104,3,0,0,3,3,6,0,0,0,1,1,441,28,27,1,0,0,5,6-3,R/R,574292,4423,8273876,http://stats.ncaa.org/players/8273876?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,16,Jackson Edwards,So,P,1,0,36,1,1,4,4,3,0,0,9,3,0,0,0,0,0,2,0,0,0,0,1,28,1,2,0,0,0,0,6-4,R/R,574292,4423,8261317,http://stats.ncaa.org/players/8261317?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,7,Caleb Freeman,Jr,OF,4,0,32.4,1.2,3,6,6,4,1,0,15,8,1,0,0,0,4,3,0,5,5,0,0,63,2,2,0,0,0,0,6-5,R/R,574292,4423,8266246,http://stats.ncaa.org/players/8266246?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,18,Nate Roof,Sr,P,25,0,2.18,33,18,8,8,17,47,0,136,112,3,0,0,1,8,3,1,10,2,2,2,513,25,25,3,1,8,12,6-2,R/R,574292,4423,8258988,http://stats.ncaa.org/players/8258988?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,15,Caleb Cox,So,P,14,2,5.25,24,22,17,14,11,23,0,106,88,5,0,0,0,5,5,0,6,1,1,1,364,17,26,4,0,0,5,6-2,L/L,574292,4423,8277156,http://stats.ncaa.org/players/8277156?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,27,Connor Brinson,So,P,9,0,3.6,10,10,5,4,6,13,0,46,40,3,0,0,1,3,0,0,1,1,0,0,98,10,6,1,0,0,4,6-1,L/L,574292,4423,8268289,http://stats.ncaa.org/players/8268289?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,25,Jake Monroe,So,P,14,14,3.86,60.2,56,32,26,27,46,0,276,231,7,0,0,4,6,14,0,0,0,2,2,947,59,68,5,2,0,9,6-2,R/R,574292,4423,8274515,http://stats.ncaa.org/players/8274515?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,11,Dawson Taylor,Sr,P,25,0,2.15,29.1,20,9,7,23,41,0,130,99,0,0,1,0,11,7,0,7,4,1,0,498,30,9,3,1,3,15,6-1,L/L,574292,4423,8269710,http://stats.ncaa.org/players/8269710?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,35,Matthew Taubensee,Jr,P,23,0,2.12,34,25,10,8,12,41,0,138,121,6,0,0,1,5,3,0,4,0,1,1,507,23,31,1,0,2,16,6-5,B/L,574292,4423,8283317,http://stats.ncaa.org/players/8283317?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,30,Myles Daniels,Sr,P,12,0,6.28,14.1,11,10,10,8,15,0,65,52,3,0,0,1,1,5,0,4,0,0,0,210,9,16,1,1,0,7,6-1,L/L,574292,4423,8279985,http://stats.ncaa.org/players/8279985?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,34,Ian Squires,Fr,P,11,0,1.64,11,6,3,2,2,12,0,42,39,2,0,0,0,0,1,0,2,2,0,0,102,12,9,0,0,1,5,6-3,R/R,574292,4423,8455965,http://stats.ncaa.org/players/8455965?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,40,Brent Stukes,Fr,P,15,2,4.94,31,19,22,17,15,34,0,138,104,3,0,0,4,3,13,1,4,1,3,3,501,22,34,3,2,0,8,5-11,R/R,574292,4423,8455968,http://stats.ncaa.org/players/8455968?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,37,Dylan Denton,Fr,P,2,0,27,2,2,6,6,4,0,0,13,8,0,0,0,0,2,1,0,2,0,0,0,46,5,1,0,0,0,0,6-3,R/R,574292,4423,8455967,http://stats.ncaa.org/players/8455967?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,33,Kadan Roach,Fr,P,16,0,3.58,27.2,27,13,11,15,33,0,127,108,6,0,1,3,5,1,0,3,3,2,1,531,21,27,3,0,0,7,6-0,R/R,574292,4423,8455964,http://stats.ncaa.org/players/8455964?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,41,Kyle Roper,Fr,P,7,0,2.45,7.1,9,4,2,4,9,0,35,29,0,0,0,0,1,0,0,5,3,0,2,116,2,10,0,0,0,3,6-0,R/R,574292,4423,8455969,http://stats.ncaa.org/players/8455969?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,55,Cole Munhall,So,P,10,0,4.02,15.2,14,10,7,7,9,0,67,59,2,0,0,1,2,1,0,0,0,0,0,234,12,22,0,1,0,5,5-10,R/R,574292,4423,8455973,http://stats.ncaa.org/players/8455973?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,26,Cade Spikes,Sr,P,4,0,8.1,3.1,3,3,3,3,5,0,15,11,0,0,0,0,1,0,0,1,0,0,1,56,2,2,0,0,0,4,5-11,B/R,574292,4423,8455963,http://stats.ncaa.org/players/8455963?year_stat_category_id=15081
2024,North Greenville,Conference Carolinas,2,23,Nate Lamb,Jr,P,11,10,4.53,47.2,47,29,24,31,43,0,222,181,12,0,0,4,17,6,0,0,0,2,1,893,54,38,5,2,0,6,6-5,L/L,574292,4423,8680411,http://stats.ncaa.org/players/8680411?year_stat_category_id=15081
2024,Grinnell,MWC,3,23,Jake Hull,Sr,P,11,11,6.94,59.2,87,54,46,13,27,0,278,254,16,3,1,13,4,4,0,0,0,5,2,539,76,62,3,3,0,10,-,,574801,23119,8273768,http://stats.ncaa.org/players/8273768?year_stat_category_id=15081
2024,Grinnell,MWC,3,37,Daniel Shaul,So,P,8,0,8.5,18,23,20,17,13,13,0,92,74,2,2,0,1,0,2,3,1,0,1,2,216,28,9,0,1,1,4,-,R/L,574801,23119,8276177,http://stats.ncaa.org/players/8276177?year_stat_category_id=15081
2024,Grinnell,MWC,3,19,Ian Feld,Jr,P,10,10,5.02,52,51,33,29,22,51,0,236,204,15,1,0,7,0,9,0,0,0,1,0,537,45,52,5,2,0,14,-,,574801,23119,8260969,http://stats.ncaa.org/players/8260969?year_stat_category_id=15081
2024,Grinnell,MWC,3,39,Jakob Runkel,So,P,11,8,4.14,41.1,44,25,19,15,72,0,190,167,5,5,1,4,2,7,0,0,0,1,0,444,22,24,2,2,1,18,-,L/L,574801,23119,8261253,http://stats.ncaa.org/players/8261253?year_stat_category_id=15081
